,comment,videoId,date,replies,likes,is_english,contains_url,is_spam,polarity,subjectivity,sentiment
23636,"I as a non military/intelligence person just find it fascinating how they can discuss in interviews, and obviously in their practice can just talk about it so professionally and calmly. As if they are going last months numbers or something. Admirable in a way.",T3FC7qIAGZk,2022-08-11T04:32:54Z,0.0,0.0,True,False,False,0.22000000000000003,0.4533333333333334,1
23637,Another spy vs spy podcast.,T3FC7qIAGZk,2022-08-11T04:28:52Z,0.0,2.0,True,False,False,0.0,0.0,2
23638,"The FBI has been fully aware of Government Agencies funding Pedophile Cults and Trafficking Children since the 80&#39;s.  Look up, The Finders Cult.  The FBI quietly released documents pertaining to their investigations of said Cult and their ties with Government Agencies in 2019.",T3FC7qIAGZk,2022-08-11T04:24:13Z,0.0,0.0,True,False,False,0.125,0.29166666666666663,1
23639,"This person is dripping with agenda. Haven&#39;t heard someone so actively rehearsed and closed off in a conversation like this, constantly trying to drive it towards some agenda point and trying to disguise it as actual thoughtfulness or reasoning. Feel slimed just having listened to him talk.",T3FC7qIAGZk,2022-08-11T04:17:53Z,1.0,5.0,True,False,False,-0.058333333333333334,0.2833333333333333,0
23640,"This guy might as well be wearing a tshirt that says &quot;We&#39;re the good guys, promise!&quot;",T3FC7qIAGZk,2022-08-11T04:11:26Z,0.0,5.0,True,False,False,0.7,0.6000000000000001,1
23641,Andrew is so clear spoken of mind. A gem of life.,T3FC7qIAGZk,2022-08-11T04:09:01Z,1.0,2.0,True,False,False,0.10000000000000002,0.3833333333333333,1
23642,&quot;Lawful intercept&quot; is a type of operating system required by USA law to be a part of the internet. &quot;Perfect forward secrecy&quot; is a toggle on network protocols which allows the NSA to do what it does. companies turn off PFS to save money.,T3FC7qIAGZk,2022-08-11T04:08:19Z,0.0,1.0,True,False,False,0.0,0.0,2
23643,"Lex &quot;Insanity in individuals is something rare-but in groups, parties, nations and epochs, it is the rule&quot;  Friedrich Nietzsche",T3FC7qIAGZk,2022-08-11T04:08:18Z,2.0,18.0,True,False,False,0.0,0.0,2
23644,"&quot;Sold drugs or used child prostitutes, at the end of the day, we just don&#39;t know.&quot; Wrong. We do know. It&#39;s literally documented and declassified. The CIA did both of those things.",T3FC7qIAGZk,2022-08-11T04:07:32Z,0.0,0.0,True,False,False,-0.5,0.9,0
23645,"Specifically, the thing that Andrew described about perception versus perspective was PRECISELY the thing that what I believe to be a non-human intelligence explained to me 5 years ago on a DMT experience...that if we cannot learn how to do this on a large scale soon, we will annihilate ourselves like millions of other intelligent life has before us.  Powerful talk, thanks to the both of you for having it.",T3FC7qIAGZk,2022-08-11T04:05:27Z,0.0,0.0,True,False,False,0.2982142857142857,0.6172619047619048,1
23646,"Lex is so emotional that he wastes a ton of time in this interview with poor questions. This guy he&#39;s interviewing is fantastic, will follow him outside of this",T3FC7qIAGZk,2022-08-11T04:02:17Z,1.0,1.0,True,False,False,-0.040000000000000015,0.43999999999999995,0
23647,The cia starts wars to justify its existence,T3FC7qIAGZk,2022-08-11T04:02:15Z,0.0,1.0,True,False,False,0.0,0.0,2
23648,Lex: “would I know if I was ever contacted by an intelligence service?”<br><br>Guest: “ I would never tell you” 😂😂😂,T3FC7qIAGZk,2022-08-11T04:02:14Z,0.0,6.0,True,False,False,0.0,0.0,2
23649,Please forgive me for the run on because I&#39;m not a big typer but Lex you&#39;re probably one of the most fascinating podcasts there is this one was very intriguing and very insightful I really appreciate what you do and I hope you keep doing what you do and you&#39;re a good man man thank you for everything,T3FC7qIAGZk,2022-08-11T03:58:29Z,0.0,0.0,True,False,False,0.3842857142857143,0.4385714285714286,1
23650,"Hm. I&#39;ve lived away from Russia for the better part of my life yet I still can&#39;t shake off the deep feeling of indifference and concern for what happens back home. I am seeing the same in Lex. Держи краба, дружище!",T3FC7qIAGZk,2022-08-11T03:57:59Z,0.0,0.0,True,False,False,0.125,0.25625,1
23653,Poor lex. You hardly ever see his emotions cloud his logic. You can see it. I understand thought. It’s hard for him.,T3FC7qIAGZk,2022-08-11T03:45:18Z,0.0,0.0,True,False,False,-0.3277777777777778,0.561111111111111,0
23654,Y&#39;all remember in The Simpsons movie... Cargill goes to president Schwarzenegger and he says I&#39;ve narrowed your choices down to five options. Schwarzenegger says i pick numba threeeee. He says are you sure you don&#39;t want to think it over. He says I was elected to leeeead not reeeead lol,T3FC7qIAGZk,2022-08-11T03:39:05Z,0.0,0.0,True,False,False,0.3814814814814815,0.6259259259259259,1
23655,"Lex I love you man, but f off. Just shrugging off claims as propaganda doesn&#39;t hold sway. Please provide narratives from both sides and explain your reasoning as to why you think one is correct and the other isn&#39;t.",T3FC7qIAGZk,2022-08-11T03:37:52Z,0.0,0.0,True,False,False,0.09166666666666667,0.35833333333333334,1
23657,This is my favorite Lex podcast so far.,T3FC7qIAGZk,2022-08-11T03:34:32Z,0.0,0.0,True,False,False,0.3,1.0,1
23658,What a marvelous guest! I&#39;m glad <i>somebody</i> in the U.S. seems to know what the f*ck is going on.,T3FC7qIAGZk,2022-08-11T03:33:28Z,0.0,0.0,True,False,False,0.75,1.0,1
23659,I liked this like 3 hours ago bro,T3FC7qIAGZk,2022-08-11T03:30:18Z,0.0,0.0,True,False,False,0.6,0.8,1
23660,"i thought Lex was an intelligent guy untill he compared Putin to stalin and hitler who killed almost 40 million while Putin single handedly rebuilt russia from the ashes of the soviet. that is when i knew this guy is another flag waver, so out of touch that it takes  a guy from CIA to tell him russia is winning. he still tries hard with the propaganda for likes. Aliens is his experties and he should keep to that.  for those who are interested in ukraine situation i suggest you look up the Duran channel and other independet journalists / love and respect from afghanistan.",T3FC7qIAGZk,2022-08-11T03:30:05Z,0.0,2.0,True,False,False,0.11619047619047622,0.43809523809523804,1
23662,"Huh, I went through basic... did not like being told what to do,  ever... maybe that&#39;s why i didn&#39;t end up making it a career.",T3FC7qIAGZk,2022-08-11T03:26:08Z,0.0,0.0,True,False,False,0.0,0.125,2
23663,So damn interesting and probably the best podcast yet in my opinion.  Appreciate you Lex!,T3FC7qIAGZk,2022-08-11T03:23:31Z,0.0,0.0,True,False,False,0.75,0.4,1
23664,Lex: How &quot;Gangsta&quot; was it for JFK to do that?<br>Andrew : It was &quot;Baller&quot; &quot;Mic Drop&#39; &quot;Fire&quot; Fresh ta Deth&quot; Ill as Fuk!!!<br>Don&#39;t forget as a spy I have to fit in and speak in all lingos and all codes. Peep GAME.,T3FC7qIAGZk,2022-08-11T03:20:30Z,0.0,0.0,True,False,False,-0.05,0.575,0
23665,Top 5,T3FC7qIAGZk,2022-08-11T03:20:02Z,0.0,0.0,True,False,False,0.5,0.5,1
23666,This guy is infinitely better than that white guy rogan constantly has on.,T3FC7qIAGZk,2022-08-11T03:15:15Z,0.0,0.0,True,False,False,0.16666666666666666,0.27777777777777773,1
23667,I love Lex but it’s hard for me to listen to this.   These guys have done more damage to the world than they have prevented.,T3FC7qIAGZk,2022-08-11T03:12:31Z,0.0,0.0,True,False,False,0.23611111111111108,0.5472222222222222,1
23668,Dissolve the CIA and FBI.,T3FC7qIAGZk,2022-08-11T03:11:33Z,0.0,1.0,True,False,False,0.0,0.0,2
23669,"Very surprised that Lex still seems to buy into the Western narrative about the Ukraine War, even after talking to so many people and going to Ukraine directly. I&#39;m open to changing my mind about it, but evidence still points to the US utilizing &#39;ideology&#39; to benefit their own ruling class and destroying normal people&#39;s lives by waging war. Lex says the war &quot;captivated the attention of the world&quot;, but it seems like mass deception more than anything else. Are you really &#39;fighting for freedom&#39; when you use Ukranians as guinea pigs to test your lethal weapons?<br><br>Great episode though! Interesting idea from the guest about perception vs perspective. Maybe we will all live together happily ever after if we all learn how to better practice empathy and stepping outside of our own perception into other perspectives xD",T3FC7qIAGZk,2022-08-11T03:10:19Z,0.0,0.0,True,False,False,0.2612566844919786,0.5102941176470589,1
23670,what a fantastic guest and conversation,T3FC7qIAGZk,2022-08-11T03:10:17Z,0.0,1.0,True,False,False,0.4,0.9,1
23673,"What amazing insight. Excellent conversation, Lex - you are brilliant, find exceptional guests, and are gifted at mining the best responses.",T3FC7qIAGZk,2022-08-11T02:56:48Z,0.0,0.0,True,False,False,0.7777777777777777,0.8666666666666667,1
23674,"This guy is so incredibly brainwashed! I listened to the whole episode out of sheer curiosity, a character study, if you will, of unreflective fundamentalist thinking. He looks &quot;cool&quot; and &quot;hip&quot; but if you took off his disguise, he sounds like a complete establishment man. This guy is &quot;smart&quot; but lacks humility and wisdom. The wisest thing I heard was when he said he left the CIA for his family. That was gangster. Lex, I appreciate you pushing back on his championing of the US surveillance state and I&#39;m glad you defended Snowden.",T3FC7qIAGZk,2022-08-11T02:48:58Z,0.0,0.0,True,False,False,0.2571428571428572,0.4928571428571428,1
23675,Amazing interview.. I am glad I watched till the end..,T3FC7qIAGZk,2022-08-11T02:48:47Z,0.0,0.0,True,False,False,0.55,0.95,1
23676,"Great job pushing racist propaganda. He basically just repeated one of the racist talking points used to justify Japanese internment during WW2, but this time applied to all Chinese diaspora. E.g: <br><br>&#39;A viper is nonetheless a viper wherever the egg is hatched... So, a Japanese American born of Japanese parents, nurtured upon Japanese traditions, living in a transplanted Japanese atmosphere... notwithstanding his nominal brand of accidental citizenship almost inevitably and with the rarest exceptions grows up to be a Japanese, and not an American... Thus, while it might cause injustice to a few to treat them all as potential enemies, I cannot escape the conclusion...that such treatment...should be accorded to each and all of them while we are at war with their race&#39;<br><br>Good luck to Chinese Americans when the 💩 hits the fan. <br><br>And, he repeated talking points used to justify mass surveillance that led to laws like the Patriot Acr that have been abused to death lol... He&#39;s basically throwing in 💩 like this throughout... This interview is just another version of those cheesy ads for the CIA that came out in last couple of years. <br> If he&#39;s not still CIA, I have a bridge to sell you.",T3FC7qIAGZk,2022-08-11T02:47:04Z,0.0,0.0,True,False,False,0.042105263157894736,0.27456140350877195,1
23677,"He’s still in the CIA and he is 100% playing a character. Think of the inconsistencies in his history with the Air Force, the deep set eye bags, the way he has to reference himself and his wife as hippies in order to further push his narrative. His bandana is a prop, the graphic designer who concepted the graphic on his t-shirt purposely made it look carelessly designed but demonstrates a decent technical level of typography giving themselves away. he occasionally intentionally emphasizes a disagreeable demeanor in order to fit in with the personality type that was assigned to him for this character, something that was coincidentally a topic of conversation.",T3FC7qIAGZk,2022-08-11T02:44:38Z,4.0,69.0,True,False,False,-0.0033333333333333327,0.38916666666666666,0
23678,"This dude is a fucking clown. &quot;I don&#39;t want to put out what I think, here is my assessment&quot;. &quot;the war in Ukraine is why the gas is up&quot;. Get the fuck out of here.",T3FC7qIAGZk,2022-08-11T02:44:15Z,0.0,2.0,True,False,False,-0.5,0.7,0
23680,"This dude was all ego masquerading as knowledge. Russia is going to take Odessa and be inside Moldova by Christmas? With what military? The cream of the Russian military went into Ukraine and a good portion of them are sunflowers now, their vehicles and equipment are rusted hulks of charred metal. The Ukrainian aid is only partially military based, at least half of it is cash infusions to ensure the government can operate during wartime and humanitarian aid. We don&#39;t benefit by a free Ukraine? Maybe you missed Sweden and Finland joining NATO? However the day to day battles resolve, there is no scenario by which Russia gains a win here, that&#39;s already sealed, the continued war is simply deciding the question of whether Russia gets to keep any of its holdings in Crimea, Luhansk or the Donbas. This dude had horrible takes on geo-politics and then water carrying for Petraeus as a &quot;family guy&quot;, bro, do you not remember why he resigned? I&#39;m sorry Lex had to sit through a few hours of this guys name dropping ego parade.",T3FC7qIAGZk,2022-08-11T02:39:27Z,0.0,2.0,True,False,False,-0.05444444444444444,0.4238095238095238,0
23681,Why is the French intelligence agency a threat to the US? I thought France and the US were allies? Maybe intelligence is happening between allies?,T3FC7qIAGZk,2022-08-11T02:37:40Z,0.0,0.0,True,False,False,0.0,0.0,2
23682,Poor Lex.  He&#39;s so manipulated by western media,T3FC7qIAGZk,2022-08-11T02:35:26Z,0.0,2.0,True,False,False,-0.2,0.3,0
23683,These guys BOTH work for the CIA and you can&#39;t prove me wrong,T3FC7qIAGZk,2022-08-11T02:32:48Z,0.0,1.0,True,False,False,-0.5,0.9,0
23684,"Not so sure about the CIA. Litany of failures, you know 911, (despite warnings) fall off the Berlin Wall, Afghanistan withdrawal (after 20 years, 4 Presidents, countless thousands of lives, trillions of USD, to hand the country back...to the Taliban) and worst of all shennigans in Cuba and Ollie North and drug running into the USA. As an armchair spy, I must be missing something.",T3FC7qIAGZk,2022-08-11T02:30:04Z,0.0,0.0,True,False,False,-0.175,0.6097222222222222,0
23685,What&#39;s with not saying The in front of CIA? Sorry just one of those things I noticed and once I had it annoyed me. Good interview LEX,T3FC7qIAGZk,2022-08-11T02:29:11Z,0.0,0.0,True,False,False,-0.0666666666666667,0.8000000000000002,0
23686,"Not sure about this guy, I&#39;m always skeptical of people who do things for a short time (didn&#39;t join up until after the military) then do the podcast/interview/book rounds talking about their lives. Same for all these ex-soldiers.<br> I don&#39;t think he was very well informed about Ukraine/Russia. Probably not a part of the world he operated in?",T3FC7qIAGZk,2022-08-11T02:26:37Z,0.0,4.0,True,False,False,-0.10833333333333332,0.3689814814814815,0
23687,"Lex seems very slow to pick up on the thrust of the points that his guest is making about the true nature of geopolitics and its influence on warfare.<br><br> He just doesn&#39;t seem to get the broad strokes and I believe this is because he is being influenced by the dulling effects of the disinformation campaign that is being waged here in America regarding the war in Ukraine. It&#39;s everywhere and it&#39;s disgusting.  There is no real reportage on the war here at all, it&#39;s just CIA cotton candy.<br><br>I hope to God that he gets it before the end of the interview, because to be hones,t this is tedious.<br><br> I already knew all of this stuff before he had the guest on and I am so glad that he got this guest on (because these precepts are so universal that they apply to wars going back hundreds of years all over the globe),  so that everybody in this country who listens to this can begin to get up to speed about the nature of this conflict. Ukraine is a chip on a table, a pawn on the globalist chessboard... full stop.  Our covert proxy war there against Russia spanned a decade and a half.  That&#39;s called poking the Bear, literally.<br><br>He also suggests that surveillance agencies require the court system to take people down.  He&#39;s lying.  CIA, NSA and even FBI  bypass it all the time.  There are numerous mechanisms to snatch people off the streets and hold them indefinitely without recourse.  Ever hear of Guantanamo?😂The Pentagon has a floor filled with people they snatched, as well.",T3FC7qIAGZk,2022-08-11T02:26:25Z,0.0,2.0,True,False,False,-0.011517094017094024,0.4760042735042735,0
23689,"This dude literally said, propaganda in America is only for English speaking Russians 🤣🤣🤣",T3FC7qIAGZk,2022-08-11T02:13:56Z,0.0,1.0,True,False,False,-0.03333333333333333,0.3666666666666667,0
23690,One of the best podcasts so far Lex! Love the open discussion,T3FC7qIAGZk,2022-08-11T02:12:48Z,0.0,2.0,True,False,False,0.40625,0.6,1
23691,"sooo this guy says the cia epitomizes valor at every turn. give me a break man. he said it himself, need to know. compartmentalization. who cares what he believes in his great big heart. the cia was co-opted by german intelligence following ww2. it was corrupt from the very start. I want to like this guy but he might as well still be working for the cia. is this meant to give us reassurance? everyone needs help sometimes even the cia. sometimes you have to trust the people to right the wrongs from the bottom up.",T3FC7qIAGZk,2022-08-11T01:52:49Z,0.0,2.0,True,False,False,0.11224489795918367,0.3979591836734694,1
23692,"This episode shows how two people, experts in their own fields of specialization, can be quite gullible and clueless, outside of their own bubble.<br>Lex fanboy-ing over Zelensky or CIA guy on Trump.",T3FC7qIAGZk,2022-08-11T01:52:31Z,0.0,2.0,True,False,False,0.39999999999999997,0.6833333333333332,1
23693,You can tell how much lex respects and loves Rogan.,T3FC7qIAGZk,2022-08-11T01:48:40Z,0.0,0.0,True,False,False,0.2,0.2,1
23694,Ummm azov neo Nazis haven&#39;t been killing citizens there in Ukraine? Russia hasn&#39;t been exposing the bio labs. Ukraine isn&#39;t the good guys. I&#39;ve done tons of research. Fuck zelensky,T3FC7qIAGZk,2022-08-11T01:47:56Z,0.0,0.0,True,False,False,0.14999999999999997,0.6000000000000001,1
23695,"take the MBTI three times. Once while at work.  Once while at home and very calm, like about to go to bed, on a weekend etc. and lastly,  once more when you just get home fro work.  this is the best way to see if you get any diff and what you most likely are.",T3FC7qIAGZk,2022-08-11T01:47:54Z,0.0,0.0,True,False,False,0.3983333333333334,0.5569444444444445,1
23696,"30 + organizations of nosy ass ppl - that live their whole lives nosy and then die like the rest of us - waste of life , waste of one’s time in their lives",T3FC7qIAGZk,2022-08-11T01:47:51Z,0.0,0.0,True,False,False,-0.015909090909090914,0.225,0
23697,What&#39;s the consensus with this guy.. trustable? or some type of spin/bias/propaganda/paid? I&#39;m skimming thru and tuning my skeptic meter.,T3FC7qIAGZk,2022-08-11T01:46:53Z,1.0,0.0,True,False,False,0.0,0.0,2
23698,Bustanente lost me with the mass surveillance.  Too subject too abuse and politicization.,T3FC7qIAGZk,2022-08-11T01:43:55Z,0.0,0.0,True,False,False,-0.16666666666666666,0.3333333333333333,0
23700,"Bustamante says, most people in the USA don&#39;t know what &quot;Freedom of Speech&quot; really is. Okay then, if the words &quot;freedom of speech&quot; isn&#39;t my ability to say whatever I want, about whoever and whatever, then name the 1st Amendment what it is and not freedom of speech. That&#39;s all I&#39;m saying... HA! Most people define those three words just like me.",T3FC7qIAGZk,2022-08-11T01:40:56Z,0.0,0.0,True,False,False,0.5416666666666666,0.5,1
23702,What a conversation. Jesus...,T3FC7qIAGZk,2022-08-11T01:40:24Z,0.0,0.0,True,False,False,0.0,0.0,2
23703,i dont trust him tbh. he said take them court they would just shadow ban them or ban them to control the masses . he is prob still the cia . hes so single veiwed,T3FC7qIAGZk,2022-08-11T01:40:08Z,0.0,0.0,True,False,False,-0.07142857142857142,0.21428571428571427,0
23704,"Northwood wasn&#39;t brain storming, Bustamante.  They had official project proposals put together with pre-written orders - that were presented to Kennedy when they requested his signature.",T3FC7qIAGZk,2022-08-11T01:35:31Z,0.0,1.0,True,False,False,0.0,0.0,2
23705,"hearing that ukraine is just a pawn hurt lex, hes wearing rose color glasses",T3FC7qIAGZk,2022-08-11T01:33:30Z,0.0,0.0,True,False,False,0.6,0.95,1
23706,"I don’t like<br>This guy he’s staring been brainwashed by the cia , what a bum. The us has done horrible<br>Things like Vietnam , why they did to Afganistán Since they first stepped in there , Syria and the evil<br>Experiments they have done like trying cyfilis I believe it was to Hondurens or Guatemalans",T3FC7qIAGZk,2022-08-11T01:30:22Z,0.0,0.0,True,False,False,0.25,0.3333333333333333,1
23707,"I think Lex has surpassed Joe Rogan for the best podcast out rn imo. The amount of interesting information and stuff you learn on this podcast is astonishing. And I love how there&#39;s like no fat lol there&#39;s no bs on his podcasts is what I mean, just to the point. I do think JRE can be a more fun podcast a lot of the time because of the laid back nature of it and the guests he has on. But this podcast gives me the vibe that JRE did in like 2014-2018...",T3FC7qIAGZk,2022-08-11T01:29:19Z,0.0,0.0,True,False,False,0.4208333333333333,0.4986111111111111,1
23708,PDB is written in crayon for Biden.,T3FC7qIAGZk,2022-08-11T01:26:29Z,0.0,0.0,True,False,False,0.0,0.0,2
23710,"Information is hard work, costly, and time-consuming. What we hear 99% of the time is propaganda and grifting.",T3FC7qIAGZk,2022-08-11T01:22:55Z,0.0,0.0,True,False,False,-0.19583333333333336,0.3208333333333333,0
23711,This guy was a spy?  It’s all starting to make sense.  Brutal,T3FC7qIAGZk,2022-08-11T01:14:53Z,0.0,0.0,True,False,False,-0.4375,0.55,0
23713,As a leftist I’d thought He’d be terrible because he’s cia. Hard not to be skeptical but I like what he’s said so far an hour in,T3FC7qIAGZk,2022-08-11T01:12:22Z,0.0,0.0,True,False,False,-0.34833333333333333,0.7283333333333333,0
23714,“Our main concern with UFOs is aviation safety”<br><br>Brooooo 🤣😂😂,T3FC7qIAGZk,2022-08-11T01:11:53Z,0.0,0.0,True,False,False,0.16666666666666666,0.3333333333333333,1
23715,started with a clip. got hooked immediately. 3 hours later I am sorry it will be over soon. another spectacular podcast - the spectrum is amazing!,T3FC7qIAGZk,2022-08-11T01:06:24Z,0.0,5.0,True,False,False,0.21250000000000002,0.7,1
23716,Lex this guy is a fugazy.  Put on your street lenses king.  He&#39;s a plant.  Plainly.  And I know you know it.  He&#39;s being paid to manipulate what we conclude about current events.  Come on bro I know you can see through this guy.,T3FC7qIAGZk,2022-08-11T01:03:51Z,0.0,1.0,True,False,False,-0.10714285714285714,0.37857142857142856,0
23717,He should come back in the future,T3FC7qIAGZk,2022-08-11T01:02:13Z,0.0,0.0,True,False,False,0.0,0.0625,2
23718,"I liked him, but fuck this guy. He is saying nsa was doing a good job byvspying on all americans?",T3FC7qIAGZk,2022-08-11T01:01:29Z,0.0,1.0,True,False,False,0.3,0.6666666666666666,1
23719,"CIA and the FBI need to be defunded. They have been weaponized, both have become political....and did the populace... in a sense, &quot;trade some of their freedom for safety?&#39;  Yes...yes they did.......but that does not mean they should have. And Im not buying your whole, the Bourgeoisie elitist pretending to be Communists know better than you&quot; schtick. The globalists are some of the dumbest people on the planet ...that have somehow convinced an even dumber population that they are brilliant, critical thinkers",T3FC7qIAGZk,2022-08-11T00:55:26Z,0.0,2.0,True,False,False,0.35125,0.6775,1
23720,A bit refreshing to see someone push back on Lexs&#39; over-the-top optimism,T3FC7qIAGZk,2022-08-11T00:55:08Z,0.0,0.0,True,False,False,0.0,0.6666666666666666,2
23721,"Just a reminder, Trump is the ONLY USA POTUS in my lifetime that the CIA hasnt managed to talk into starting a war.<br><br>As well as the ONLY POTUS of this century that Russia hasnt invaded anywhere on their watch.<br><br>perhaps the CIA is the problem",T3FC7qIAGZk,2022-08-11T00:52:56Z,0.0,1.0,True,False,False,0.0,0.7000000000000001,2
23722,It wasn&#39;t what we needed to feel safe in our own homes for the simple reason that we didn&#39;t know about it!  OMFG.,T3FC7qIAGZk,2022-08-11T00:51:30Z,0.0,0.0,True,False,False,0.3666666666666667,0.6190476190476191,1
23723,Is Lex a bot?,T3FC7qIAGZk,2022-08-11T00:49:31Z,0.0,0.0,True,False,False,0.0,0.0,2
23724,"This guy literally says that the public should absolutely have no say in what the intelligence sector does/ can do.. 100% untrustworthy imo. Only because people elect/vote for officials doesn’t mean they fully trust them.. one can’t trust 99,9% of politicians anyways so his argument of a representative democracy and that after officials have been elected we should all just blindly trust them to do the (ethically) right thing is completely ridiculous.",T3FC7qIAGZk,2022-08-11T00:44:18Z,0.0,0.0,True,False,False,-0.09430272108843539,0.6937925170068028,0
23725,"He is factually wrong on so so much, Operation Northwood predated Cuban missile crisis or any conception or evidence of it within US intelligence services",T3FC7qIAGZk,2022-08-11T00:42:53Z,0.0,0.0,True,False,False,-0.15,0.55,0
23726,"With this guys&#39; almost blind belief that our intelligence agencies don&#39;t have the time or character to go beyond what their noble purposes are, I&#39;m surprised Lex didn&#39;t ask him about the Russian collusion/FISA bullshit.  And now, the clearly weaponized raid on Mar A Lago...  They&#39;re tainting their reputation and don&#39;t even seem to care how blatantly obvious it is.  Good job not just rolling over to this guy, who may well believe that what he did and what current IA employees do is unbiased and above reproach.",T3FC7qIAGZk,2022-08-11T00:42:39Z,0.0,1.0,True,False,False,0.1111111111111111,0.49444444444444446,1
23729,Wow the CIA interviews the CIA,T3FC7qIAGZk,2022-08-11T00:37:14Z,0.0,0.0,True,False,False,0.1,1.0,1
23731,Completely disagree on allowing the government to secretly surveillance us.,T3FC7qIAGZk,2022-08-11T00:33:19Z,0.0,0.0,True,False,False,-0.15000000000000002,0.55,0
23732,"This is so, so sus",T3FC7qIAGZk,2022-08-11T00:27:53Z,0.0,0.0,True,False,False,0.0,0.0,2
23733,"I really enjoyed this episode and learned quite a bit.  But while I think Andrew might be right that the general US public isn’t highly engaged with what’s occurring in the war in Ukraine, I absolutely am and keep up on the happenings several times a day.  Watching a war unfold in real-time is absolutely fascinating to me, and of course heartbreaking.  I truly hope that Andrew is wrong and somehow some unknown blessing occurs that has Russia lose this war and walk away.  If his predictions are accurate and Russia cannot lose this war, it will be devastating not only for Ukraine but all Slavic countries and the world.  I’ll chose a corrupt democracy any day over an autocrat.",T3FC7qIAGZk,2022-08-11T00:21:03Z,0.0,0.0,True,False,False,0.013979591836734695,0.6589795918367347,1
23734,"Yea, I load my OS and VM&#39;s from BluRay. Host VM&#39;s in ram. Do saves to disks or ssd&#39;s. This is for programming purposes and espionage(prevention), not hacking btw.",T3FC7qIAGZk,2022-08-11T00:20:06Z,4.0,0.0,True,False,False,0.0,0.0,2
23735,"&quot;We&#39;ll know our disinformation program is complete when everything the american public believes is false.&quot; <br>- William Casey, CIA Director 1981",T3FC7qIAGZk,2022-08-11T00:15:38Z,5.0,145.0,True,False,False,0.03333333333333333,0.15555555555555556,1
23736,"I prefer dangerous freedom to your safety by way of surveillance, Mr. Bustamante",T3FC7qIAGZk,2022-08-11T00:13:53Z,0.0,0.0,True,False,False,-0.6,0.9,0
23737,You don&#39;t need secret police. Jan 6.,T3FC7qIAGZk,2022-08-11T00:13:49Z,0.0,0.0,True,False,False,-0.4,0.7,0
23738,"🧐 <br>“Andrew” (i.e., Saint Andrew — brother of St Peter; aka “Andreas” — manly, man); busta (aka cover);<br> -mante (aka prophet, soothsayer)<br><br>Hmmmm…",T3FC7qIAGZk,2022-08-11T00:13:02Z,0.0,0.0,True,False,False,0.0,0.0,2
23739,WTF? Didn’t the fracking CIA murder JFK⁉️ Bastards,T3FC7qIAGZk,2022-08-11T00:11:16Z,0.0,0.0,True,False,False,-0.5,1.0,0
23740,"Lex comes off as completely out of touch with every day Americans in this podcast.  Andrew is right:  Americans care more about their own personal finances than what is going on in Ukraine, which they arguably should.",T3FC7qIAGZk,2022-08-11T00:10:40Z,0.0,0.0,True,False,False,0.29714285714285715,0.5471428571428572,1
23741,That dude is so fucking beyond everyone else.,T3FC7qIAGZk,2022-08-11T00:09:43Z,0.0,0.0,True,False,False,-0.6,0.8,0
23742,"Re: Dolphins (porpoise): First, I&#39;m not a marine biologist. From my personal observations off the west coast of Florida, it&#39;s very common to see them swimming in front of boats of all sizes, and &quot;breakwater&quot;. They among other things, tend to be very playful. This seems to be an example of wild dolphins interacting with humans. BTW this area is extremely rich in small fish. These animals have no hardship when it comes to feeding themselves. In other words, they don&#39;t need, nor would there be much benefit from &quot;begging&quot; for food like a stray dog. They don&#39;t have interposable thumbs, so they don&#39;t build things, but their communication is quite advanced.",T3FC7qIAGZk,2022-08-11T00:06:34Z,0.0,0.0,True,False,False,0.05772727272727273,0.4257575757575757,1
23744,Snowden is a HERO,T3FC7qIAGZk,2022-08-10T23:59:43Z,0.0,0.0,True,False,False,0.0,0.0,2
23745,Zelensky gets his own reality tv show in the US.  And maybe that was his end goal this entire time lol.,T3FC7qIAGZk,2022-08-10T23:58:14Z,0.0,0.0,True,False,False,0.4666666666666666,0.775,1
23746,I’m curious what he thinks about Jeffrey Epstein and his death ?!,T3FC7qIAGZk,2022-08-10T23:56:50Z,0.0,0.0,True,False,False,-0.125,1.0,0
23747,So you mean to tell me that this dude and his wife sex-pionaged each other?,T3FC7qIAGZk,2022-08-10T23:55:31Z,0.0,0.0,True,False,False,-0.21875,0.53125,0
23748,This guy calls everyone who thinks the NSA was unlawfully collecting information is ignorant. This is probably the most arrogant guest lex has had on.,T3FC7qIAGZk,2022-08-10T23:51:18Z,0.0,0.0,True,False,False,0.5,0.5,1
23749,"Andrew - Russia is winning the war, but maybe Putin is just lucky and has bad intelligence.<br>Andrew - Trump didn&#39;t follow what we wanted him to follow like the previous puppets put in as President, so he was dangerous to those that work in the agency.<br>Wondering how the CIA advised the exit of Afghanistan.<br>Andrew - Putin has war crimes. (But Ukraine...no mention... And the US leaders no mention...hmmm.)<br>Just seems like a very &quot;globalist&quot; disinformation guy.....individuals aren&#39;t really journalists without some credentials.  Like control of information should only come from the &quot;approved&quot; sources.  Very dangerous for 1st amendment.",T3FC7qIAGZk,2022-08-10T23:50:44Z,0.0,0.0,True,False,False,-0.11259259259259258,0.6462962962962963,0
23750,This guy goes full CIA when talking about the deep state spying on all of us,T3FC7qIAGZk,2022-08-10T23:46:36Z,0.0,0.0,True,False,False,0.175,0.47500000000000003,1
